element,name,pos,round,total_points,roll_clean_sheets_p90,roll_yellow_cards_p90,roll_bps_p90,roll_influence_p90,roll_creativity_p90,roll_threat_p90,roll_defensive_contribution_p90,roll_expected_goals_p90,roll_expected_assists_p90,roll_expected_goals_conceded_p90,roll_goal_overperf_p90,roll_assist_overperf_p90,roll_goal_conceded_overperf_p90,roll_minutes,roll_value,roll_transfers_balance,roll_selected,was_home,opponent_team
148,F.Kadıoğlu,DEF,24,2,0.17,0.0,17.57,18.17,23.39,10.04,4.18,0.11,0.15,1.73,-0.11,0.02,-0.4,89.67,44.0,2512.83,38836.5,True,9
148,F.Kadıoğlu,DEF,25,2,0.17,0.0,18.4,20.91,25.8,10.04,4.85,0.11,0.12,1.42,-0.11,0.04,-0.25,89.67,44.0,2859.83,42011.33,True,8
148,F.Kadıoğlu,DEF,26,2,0.17,0.0,16.23,18.64,20.17,7.86,4.85,0.1,0.11,1.27,-0.1,-0.11,-0.27,89.67,44.0,2103.0,44109.83,False,2
148,F.Kadıoğlu,DEF,27,8,0.0,0.0,11.71,16.43,12.56,8.7,4.68,0.1,0.03,1.34,-0.1,-0.03,-0.17,89.67,44.0,186.5,44117.17,False,5
148,F.Kadıoğlu,DEF,28,2,0.17,0.17,13.72,14.72,13.58,7.03,4.85,0.07,0.04,1.18,-0.07,0.13,-0.18,89.67,44.0,651.67,44999.17,True,16
148,F.Kadıoğlu,DEF,29,1,0.17,0.17,12.67,12.57,9.77,6.17,4.5,0.06,0.04,1.11,-0.06,0.13,-0.11,90.0,44.0,-137.0,45017.5,True,1
148,F.Kadıoğlu,DEF,30,8,0.17,0.33,12.67,11.17,9.7,5.33,4.5,0.01,0.04,1.01,-0.01,0.13,-0.18,90.0,44.0,-786.17,44330.33,False,17
148,F.Kadıoğlu,DEF,31,2,0.33,0.33,15.83,10.2,4.97,6.17,5.17,0.04,0.03,0.96,-0.04,0.14,-0.3,90.0,44.0,-558.5,43905.5,True,12
148,F.Kadıoğlu,DEF,32,6,0.33,0.33,16.17,10.9,5.52,7.0,5.17,0.04,0.03,0.94,-0.04,0.14,-0.28,90.0,44.0,68.5,44376.5,False,3
148,F.Kadıoğlu,DEF,33,1,0.5,0.33,19.0,12.13,5.72,6.33,6.17,0.04,0.03,0.97,-0.04,0.13,-0.47,90.0,44.0,4770.33,49612.83,False,18
148,F.Kadıoğlu,DEF,33,15,0.33,0.17,14.17,11.8,4.33,7.0,6.0,0.06,0.03,0.88,-0.06,-0.03,-0.05,90.0,44.0,7906.33,65387.0,True,7
148,F.Kadıoğlu,DEF,35,1,0.5,0.17,21.5,19.9,4.53,13.17,6.67,0.1,0.04,0.79,0.07,-0.04,-0.12,90.0,44.0,10957.83,81019.83,False,15
148,F.Kadıoğlu,DEF,36,6,0.5,0.0,20.17,19.7,8.77,12.83,6.17,0.1,0.04,1.24,0.07,-0.04,-0.24,90.0,44.0,18360.83,95538.5,True,20
148,F.Kadıoğlu,DEF,37,2,0.5,0.0,18.67,17.37,9.28,11.67,4.67,0.07,0.04,1.17,0.09,-0.04,-0.17,90.0,44.0,25104.5,117378.17,False,11
148,F.Kadıoğlu,DEF,38,1,0.5,0.0,19.17,17.63,14.42,14.67,4.5,0.07,0.15,1.06,0.09,-0.15,-0.06,90.0,44.0,26718.83,139953.17,True,14
151,Van Hecke,DEF,4,3,0.0,0.33,8.0,21.27,0.87,12.33,6.33,0.1,0.05,1.39,-0.1,-0.05,-0.06,90.0,45.0,-5453.67,118012.0,False,4
151,Van Hecke,DEF,5,1,0.0,0.25,7.25,21.95,0.85,9.75,7.25,0.08,0.04,1.41,-0.08,-0.04,0.09,90.0,45.0,-5963.25,115681.5,True,18
151,Van Hecke,DEF,6,3,0.0,0.2,6.8,20.6,0.74,7.8,8.2,0.06,0.03,1.37,-0.06,-0.03,0.23,90.0,45.0,-5670.6,113603.2,False,7
151,Van Hecke,DEF,7,11,0.0,0.33,7.67,22.93,0.92,7.17,9.33,0.05,0.03,1.44,-0.05,-0.03,0.06,90.0,44.83,-5795.67,111256.83,False,20
151,Van Hecke,DEF,8,4,0.0,0.33,9.33,26.3,1.2,10.67,8.67,0.08,0.01,1.41,0.09,-0.01,0.09,90.0,44.67,-5864.67,108513.83,True,15
151,Van Hecke,DEF,9,2,0.0,0.33,11.83,30.4,1.95,10.33,10.33,0.08,0.01,1.38,0.09,-0.01,-0.05,90.0,44.5,-2097.0,108171.33,False,14
151,Van Hecke,DEF,10,7,0.0,0.17,11.17,32.8,4.57,4.83,11.17,0.03,0.02,1.3,0.14,-0.02,0.54,90.0,44.33,2140.17,112027.5,True,11
151,Van Hecke,DEF,11,5,0.17,0.17,16.33,35.2,6.38,7.33,11.0,0.06,0.02,1.14,0.11,-0.02,0.36,90.0,44.17,7559.0,122002.17,False,8
151,Van Hecke,DEF,12,2,0.33,0.33,19.67,36.23,6.6,10.33,10.17,0.06,0.02,1.06,0.1,-0.02,0.11,90.0,44.0,8354.0,131607.67,True,5
151,Van Hecke,DEF,13,6,0.33,0.17,19.5,33.43,6.65,10.67,8.5,0.06,0.02,1.08,0.11,-0.02,0.09,90.0,44.0,12789.33,146482.5,False,16
151,Van Hecke,DEF,14,12,0.5,0.17,19.5,27.63,6.33,7.17,8.5,0.04,0.02,1.1,-0.04,-0.02,-0.1,90.0,44.0,12421.67,160237.5,True,2
151,Van Hecke,DEF,15,5,0.5,0.17,20.0,33.6,5.68,17.33,6.83,0.21,0.02,1.26,0.12,-0.02,0.24,90.0,44.0,12697.17,174263.17,True,19
151,Van Hecke,DEF,16,1,0.5,0.17,23.83,34.1,8.22,18.67,6.17,0.22,0.04,1.24,0.11,0.13,-0.24,90.0,44.17,38501.67,224294.83,False,12
151,Van Hecke,DEF,18,3,0.33,0.17,18.5,30.47,7.65,15.83,5.0,0.19,0.05,1.47,0.14,0.12,-0.13,90.0,44.33,49790.5,273723.0,False,1
151,Van Hecke,DEF,19,0,0.17,0.0,16.33,34.6,7.58,12.83,6.33,0.18,0.05,1.86,0.15,0.12,-0.19,90.0,44.67,36970.67,322106.0,False,19
151,Van Hecke,DEF,20,6,0.17,0.17,15.5,34.57,7.67,11.83,6.67,0.18,0.05,1.88,0.15,0.12,-0.05,90.0,44.83,40194.5,382755.83,True,3
151,Van Hecke,DEF,21,3,0.17,0.17,16.67,37.2,7.7,15.33,7.5,0.2,0.05,1.81,0.13,0.12,0.02,90.0,45.0,46920.67,450507.5,False,13
151,Van Hecke,DEF,22,6,0.17,0.33,14.33,27.83,7.45,5.5,9.0,0.03,0.05,1.84,-0.03,0.12,-0.5,90.0,45.17,37416.33,505307.17,True,4
151,Van Hecke,DEF,23,1,0.17,0.5,14.0,28.57,7.83,6.17,8.67,0.04,0.03,1.87,-0.04,0.13,-0.53,90.0,45.17,10231.67,523635.5,False,10
151,Van Hecke,DEF,24,2,0.17,0.5,14.5,29.07,7.42,7.67,9.67,0.04,0.02,1.73,-0.04,0.15,-0.4,90.0,45.17,-2985.67,539547.33,True,9
151,Van Hecke,DEF,26,5,0.17,0.5,14.0,24.27,7.65,8.0,8.67,0.04,0.05,1.41,-0.04,0.11,-0.25,90.0,45.0,9887.17,557735.83,False,2
151,Van Hecke,DEF,27,9,0.35,0.53,17.47,23.89,7.71,8.47,9.0,0.05,0.05,1.22,-0.05,0.12,-0.34,85.0,45.0,-11792.67,541432.83,False,5
151,Van Hecke,DEF,28,4,0.35,0.53,16.94,21.74,7.61,4.76,9.18,0.03,0.05,1.45,-0.03,0.12,-0.56,85.0,44.83,-20020.67,519257.17,True,16
151,Van Hecke,DEF,29,2,0.35,0.35,18.35,24.46,10.22,4.06,8.47,0.03,0.06,1.16,-0.03,0.11,-0.28,85.0,44.67,-9557.83,511379.33,True,1
151,Van Hecke,DEF,30,9,0.35,0.18,17.29,22.69,9.71,2.29,9.35,0.01,0.08,1.01,-0.01,-0.08,-0.13,85.0,44.5,-9807.17,501420.0,False,17
151,Van Hecke,DEF,31,4,0.53,0.18,21.53,25.45,8.79,1.94,10.76,0.01,0.08,0.98,-0.01,-0.08,-0.45,85.0,44.33,-6074.0,495487.17,True,12
151,Van Hecke,DEF,32,5,0.53,0.18,23.12,27.18,9.19,2.82,10.94,0.02,0.05,0.95,-0.02,-0.05,-0.42,85.0,44.17,5676.0,513212.0,False,3
151,Van Hecke,DEF,33,6,0.5,0.17,22.33,27.4,11.05,2.67,10.33,0.02,0.06,0.97,-0.02,-0.06,-0.47,90.0,44.17,114419.67,631667.0,False,18
151,Van Hecke,DEF,33,6,0.33,0.17,20.17,32.03,13.22,4.33,11.33,0.03,0.07,0.88,-0.03,0.1,-0.05,90.0,44.5,154773.83,844881.83,True,7
151,Van Hecke,DEF,35,2,0.5,0.17,22.0,28.87,11.57,8.33,10.5,0.05,0.06,0.79,-0.05,0.1,-0.12,90.0,44.83,188830.0,1052903.83,False,15
151,Van Hecke,DEF,36,6,0.5,0.33,20.0,26.37,6.87,8.33,10.67,0.05,0.05,1.24,-0.05,0.11,-0.24,90.0,45.17,199634.33,1191433.33,True,20
151,Van Hecke,DEF,37,2,0.5,0.33,20.0,24.1,7.1,7.83,9.5,0.04,0.05,1.17,-0.04,0.11,-0.17,90.0,45.5,210383.33,1341946.33,False,11
151,Van Hecke,DEF,38,1,0.5,0.33,18.0,22.57,8.67,8.83,9.33,0.19,0.06,1.06,-0.19,0.1,-0.06,90.0,46.0,203217.67,1471708.17,True,14
152,Veltman,DEF,6,0,0.0,0.33,9.67,19.2,6.6,2.0,10.0,0.0,0.0,1.5,0.0,-0.0,0.17,90.0,44.0,-1184.67,21332.0,False,7
152,Veltman,DEF,11,0,0.0,0.56,7.78,18.94,5.53,1.67,10.0,0.0,0.0,1.62,0.0,-0.0,0.05,81.0,44.0,-711.75,21721.5,False,8
152,Veltman,DEF,12,1,0.0,0.8,7.43,18.37,5.44,1.59,10.09,0.0,0.0,1.62,0.0,-0.0,-0.03,67.8,43.8,-810.2,20078.0,True,5
152,Veltman,DEF,13,1,0.0,0.79,8.74,19.11,5.43,1.59,10.59,0.0,0.0,1.83,0.0,-0.0,-0.25,56.67,43.67,-713.5,18981.67,False,16
152,Veltman,DEF,24,1,0.27,0.0,21.62,31.57,12.89,14.32,9.46,0.27,0.02,1.32,0.0,-0.02,-0.24,55.5,43.0,1056.5,15943.83,True,9
152,Veltman,DEF,26,1,0.26,0.0,19.71,30.5,12.5,13.75,9.08,0.26,0.02,1.46,0.0,-0.02,-0.17,57.83,43.0,1029.83,16897.67,False,2
152,Veltman,DEF,27,1,0.21,0.21,17.15,27.32,10.46,12.07,8.47,0.21,0.02,1.22,0.0,-0.02,-0.17,70.83,43.0,944.33,17663.67,False,5
152,Veltman,DEF,28,1,0.22,0.22,16.0,24.89,5.13,11.78,8.44,0.22,0.01,1.35,0.0,-0.01,-0.24,67.5,43.0,869.33,18374.33,True,16
152,Veltman,DEF,29,1,0.27,0.27,14.82,16.87,5.5,4.85,7.28,0.1,0.01,1.23,-0.1,-0.01,-0.42,55.67,43.0,831.0,19016.67,True,1
187,Walker,DEF,4,2,0.33,0.33,7.33,13.0,2.43,0.33,6.33,0.0,0.05,2.24,-0.0,-0.05,-0.24,90.0,45.0,-2745.33,199032.67,True,12
187,Walker,DEF,5,2,0.25,0.25,7.0,11.9,2.02,0.25,5.75,0.0,0.04,2.29,-0.0,-0.04,-0.54,90.0,45.0,-7582.75,199157.0,True,16
187,Walker,DEF,6,-1,0.2,0.2,7.6,13.56,2.3,0.6,6.4,0.0,0.03,2.05,-0.0,-0.03,-0.45,90.0,45.0,-6481.4,200066.2,False,13
187,Walker,DEF,7,1,0.17,0.33,3.67,13.2,2.28,1.17,6.33,0.01,0.03,2.05,-0.01,-0.03,0.12,90.0,45.0,-7372.67,198978.67,False,2
187,Walker,DEF,8,14,0.17,0.33,3.67,13.6,2.58,2.17,6.17,0.02,0.03,1.89,-0.02,-0.03,0.11,90.0,45.0,-8983.67,200816.67,True,11
187,Walker,DEF,9,3,0.17,0.33,6.33,17.27,4.73,2.17,7.0,0.02,0.05,2.2,-0.02,0.12,-0.2,90.0,44.83,-9080.83,197126.33,False,20
187,Walker,DEF,10,1,0.17,0.17,8.5,19.17,4.4,2.17,8.5,0.02,0.04,2.02,-0.02,0.13,-0.18,90.0,44.67,-6316.67,194893.17,True,1
187,Walker,DEF,11,0,0.17,0.17,8.17,19.33,4.63,2.17,8.67,0.02,0.04,2.01,-0.02,0.13,-0.01,90.0,44.5,-3143.17,194437.83,False,19
187,Walker,DEF,12,0,0.17,0.33,7.5,20.23,6.82,1.83,8.33,0.02,0.05,2.33,-0.02,0.12,0.0,90.0,44.33,-2943.33,193572.33,True,7
187,Walker,DEF,13,3,0.17,0.33,10.83,21.07,9.08,1.17,8.67,0.01,0.05,2.28,-0.01,0.12,-0.45,90.0,44.17,-2081.33,193319.0,False,5
187,Walker,DEF,14,2,0.17,0.33,13.0,23.07,8.85,0.0,10.0,0.0,0.05,2.56,0.0,0.12,-0.56,90.0,44.0,-1507.5,193331.5,True,8
187,Walker,DEF,15,0,0.0,0.33,7.0,18.9,6.9,0.33,9.17,0.0,0.03,2.22,0.0,-0.03,-0.05,90.0,44.0,-1237.67,193311.17,False,15
187,Walker,DEF,17,2,0.0,0.5,4.17,14.57,6.65,0.33,6.67,0.0,0.03,2.1,0.0,-0.03,0.07,90.0,44.0,-4059.67,189935.5,False,4
187,Walker,DEF,18,6,0.0,0.51,4.28,14.51,6.78,0.68,6.84,0.0,0.03,1.92,0.0,-0.03,0.13,87.67,44.0,-3906.67,181536.33,True,9
187,Walker,DEF,19,0,0.17,0.34,6.33,11.81,6.21,1.37,5.99,0.0,0.02,1.55,0.0,-0.02,-0.01,87.67,44.0,-3557.33,173238.67,True,15
187,Walker,DEF,20,0,0.17,0.34,6.33,12.73,3.82,1.37,5.99,0.0,0.02,1.65,0.0,-0.02,0.06,87.67,44.0,-2276.5,166295.0,False,6
187,Walker,DEF,21,1,0.17,0.51,3.59,9.17,3.8,1.37,4.11,0.0,0.02,1.38,0.0,-0.02,0.16,87.67,44.0,-1249.0,160239.67,True,14
187,Walker,DEF,22,2,0.17,0.51,2.4,8.08,3.51,1.03,3.59,0.0,0.01,1.71,0.0,-0.01,0.0,87.67,44.0,-1454.83,153820.0,False,12
187,Walker,DEF,23,4,0.17,0.34,4.28,10.61,3.71,1.03,4.28,0.0,0.02,1.95,0.0,-0.02,-0.41,87.67,44.0,-807.17,148081.33,True,18
187,Walker,DEF,24,0,0.17,0.33,7.5,15.6,9.93,0.67,4.33,0.0,0.06,2.06,0.0,0.11,-0.4,90.0,44.0,-325.5,148212.17,False,17
187,Walker,DEF,25,1,0.0,0.5,4.83,16.0,10.82,0.0,4.5,0.0,0.06,2.17,0.0,0.11,-0.0,90.0,44.0,-697.5,147858.83,True,19
187,Walker,DEF,26,1,0.0,0.33,5.17,14.17,11.07,0.0,3.67,0.0,0.06,1.95,0.0,0.1,0.05,90.0,44.0,-584.17,147593.33,False,8
187,Walker,DEF,27,1,0.0,0.17,6.17,14.57,11.17,0.0,4.0,0.0,0.06,2.01,0.0,0.11,-0.01,90.0,44.0,-1008.67,146901.17,False,7
187,Walker,DEF,29,3,0.0,0.18,6.55,15.16,11.98,0.0,3.82,0.0,0.07,1.97,0.0,0.11,0.03,82.5,44.0,-524.83,146742.67,False,9
187,Walker,DEF,30,6,0.0,0.18,7.64,16.0,12.27,0.0,5.09,0.0,0.06,1.63,0.0,0.12,0.55,82.5,44.0,-471.33,146555.67,True,4
187,Walker,DEF,31,1,0.18,0.18,7.45,11.82,7.07,0.0,5.27,0.0,0.02,1.72,0.0,-0.02,0.1,82.5,44.0,-569.5,146261.0,False,10
187,Walker,DEF,32,1,0.18,0.0,9.35,13.27,5.88,0.0,6.42,0.0,0.01,1.81,0.0,-0.01,-0.16,81.83,44.0,-236.0,146375.17,True,6
187,Walker,DEF,33,-1,0.22,0.0,10.56,14.74,6.51,0.0,7.7,0.0,0.01,1.98,0.0,-0.01,-0.22,68.17,44.0,-440.83,146177.17,False,16
187,Walker,DEF,33,2,0.22,0.22,9.46,16.15,6.8,0.44,8.14,0.0,0.02,1.84,0.0,-0.02,0.36,68.17,44.0,-89.83,147137.5,True,13
187,Walker,DEF,35,1,0.2,0.2,11.89,16.22,8.21,0.4,7.93,0.0,0.02,2.1,0.0,-0.02,-0.12,75.67,44.0,-79.83,148112.83,False,11
187,Walker,DEF,36,1,0.2,0.2,10.11,15.62,10.8,0.79,6.94,0.01,0.05,2.17,-0.01,-0.05,0.01,75.67,44.0,-20.0,147968.17,True,2
187,Walker,DEF,37,2,0.0,0.2,7.14,15.22,9.38,0.79,6.94,0.01,0.05,1.95,-0.01,-0.05,0.63,75.67,44.0,-235.83,147549.5,False,1
187,Walker,DEF,38,2,0.0,0.2,6.09,13.05,7.19,0.79,5.9,0.01,0.05,1.81,-0.01,-0.05,0.54,76.33,44.0,-393.33,146848.67,True,20
190,Ekdal,DEF,4,4,0.34,0.0,13.74,22.74,5.19,4.81,10.65,0.0,0.0,1.94,0.0,-0.0,-0.23,87.33,40.0,23451.67,57254.0,True,12
190,Ekdal,DEF,5,2,0.26,0.0,12.27,23.98,3.94,4.6,10.99,0.0,0.0,2.07,-0.0,-0.0,-0.54,88.0,40.0,24625.5,79500.25,True,16
190,Ekdal,DEF,6,0,0.2,0.0,10.79,22.72,3.22,11.61,10.38,0.03,0.0,1.88,-0.03,-0.0,-0.45,88.4,40.0,26344.8,100030.6,False,13
190,Ekdal,DEF,9,1,0.17,0.0,7.44,22.03,4.47,10.32,10.15,0.03,0.03,1.9,-0.03,-0.03,0.13,88.67,40.0,22680.0,114138.17,False,20
190,Ekdal,DEF,14,4,0.2,0.0,10.56,24.46,5.26,10.77,11.17,0.03,0.03,1.82,-0.03,-0.03,0.01,73.83,40.0,20130.0,137108.67,True,8
190,Ekdal,DEF,15,1,0.0,0.0,7.72,24.01,2.58,9.95,11.78,0.03,0.04,1.79,-0.03,-0.04,0.25,73.83,40.0,18994.33,152277.5,False,15
190,Ekdal,DEF,16,1,0.0,0.0,5.39,20.71,2.53,10.58,10.78,0.04,0.04,1.58,-0.04,-0.04,0.41,75.17,40.0,7110.0,151017.17,True,10
190,Ekdal,DEF,17,4,0.0,0.0,3.39,18.04,2.77,9.78,8.98,0.03,0.04,1.54,-0.03,-0.04,0.85,75.17,39.83,852.5,144660.0,False,4
190,Ekdal,DEF,18,9,0.0,0.0,3.79,17.96,2.73,2.39,9.58,0.01,0.04,1.6,-0.01,-0.04,0.79,75.17,39.67,-5157.83,131878.17,True,9
190,Ekdal,DEF,19,3,0.2,0.0,12.17,19.72,2.77,2.59,10.38,0.01,0.01,1.37,-0.01,-0.01,0.03,75.17,39.5,-5340.17,120107.83,True,15
190,Ekdal,DEF,20,1,0.17,0.0,10.5,20.0,2.68,2.83,10.5,0.01,0.01,1.52,-0.01,-0.01,0.15,90.0,39.33,-1748.67,116019.5,False,6
190,Ekdal,DEF,22,1,0.17,0.0,8.33,17.97,2.6,2.83,8.67,0.01,0.01,1.66,-0.01,-0.01,0.17,90.0,39.17,-253.67,116249.5,False,12
190,Ekdal,DEF,32,1,0.19,0.0,10.43,20.05,2.95,2.12,9.08,0.01,0.01,1.76,-0.01,-0.01,-0.03,77.67,39.0,-215.33,116179.83,True,6
190,Ekdal,DEF,33,0,0.19,0.0,13.71,21.67,2.84,2.12,10.04,0.01,0.01,1.71,-0.01,-0.01,-0.16,77.67,38.83,1116.33,114137.5,False,16
190,Ekdal,DEF,33,4,0.19,0.0,12.17,21.71,2.84,1.74,9.66,0.01,0.01,1.66,-0.01,-0.01,0.46,77.67,38.67,1345.67,112271.33,True,13
190,Ekdal,DEF,35,3,0.0,0.0,8.11,21.79,0.81,2.7,9.08,0.01,0.02,2.18,-0.01,-0.02,0.14,77.67,38.5,558.0,108973.0,False,11
191,Estève,DEF,4,4,0.34,0.0,9.27,19.51,0.62,6.53,7.9,0.02,0.0,2.27,-0.02,-0.0,-0.21,87.33,40.0,-1408.67,2068072.33,True,12
191,Estève,DEF,5,4,0.26,0.0,9.46,23.93,0.49,4.86,9.72,0.01,0.0,2.32,-0.01,-0.0,-0.53,88.0,40.0,-44864.5,2035734.75,True,16
191,Estève,DEF,6,-2,0.2,0.0,10.38,23.05,2.5,5.5,9.98,0.03,0.0,2.07,-0.03,-0.0,-0.44,88.4,40.0,-41628.4,2016588.8,False,13
191,Estève,DEF,7,1,0.17,0.0,4.74,20.71,2.2,4.74,10.32,0.03,0.0,2.06,-0.03,-0.0,0.14,88.67,40.0,-60045.83,1978179.83,False,2
191,Estève,DEF,8,8,0.17,0.0,5.92,19.66,2.35,2.2,9.98,0.02,0.0,1.9,-0.02,-0.0,0.13,88.67,40.0,-77776.83,1926655.17,True,11
191,Estève,DEF,9,1,0.17,0.0,5.33,20.1,2.18,2.17,11.0,0.02,0.0,2.2,-0.02,-0.0,-0.2,90.0,40.0,-93160.33,1842509.0,False,20
191,Estève,DEF,10,1,0.17,0.0,6.83,20.33,2.28,2.17,11.0,0.02,0.0,2.02,-0.02,-0.0,-0.18,90.0,40.0,-94560.5,1757910.67,True,1
191,Estève,DEF,11,3,0.17,0.0,7.17,15.47,4.18,2.5,9.17,0.02,0.05,2.01,-0.02,-0.05,-0.01,90.0,40.0,-76279.0,1687972.83,False,19
191,Estève,DEF,12,3,0.17,0.0,6.17,17.33,4.45,1.83,9.5,0.0,0.05,2.33,-0.0,-0.05,0.0,90.0,40.0,-77388.0,1613169.5,True,7
191,Estève,DEF,13,3,0.17,0.0,12.33,19.97,4.38,1.67,9.5,0.0,0.05,2.28,0.0,-0.05,-0.45,90.0,39.83,-57244.33,1559238.67,False,5
191,Estève,DEF,14,4,0.17,0.0,12.17,21.33,4.27,1.33,10.33,0.0,0.05,2.56,0.0,-0.05,-0.56,90.0,39.67,-42406.67,1525317.67,True,8
191,Estève,DEF,15,3,0.0,0.0,11.5,23.3,6.13,2.0,11.0,0.0,0.05,2.22,0.0,-0.05,-0.05,90.0,39.5,-26752.5,1501680.0,False,15
191,Estève,DEF,16,1,0.0,0.0,11.33,25.07,8.4,2.0,11.33,0.0,0.06,2.1,0.0,-0.06,0.07,90.0,39.33,-24502.5,1479366.83,True,10
191,Estève,DEF,19,0,0.0,0.0,9.83,25.7,6.7,4.33,11.33,0.04,0.01,2.06,-0.04,-0.01,0.27,90.0,39.17,-15644.0,1468435.17,True,15
191,Estève,DEF,21,3,0.0,0.0,8.34,23.94,5.51,4.27,10.67,0.04,0.01,2.01,-0.04,-0.01,0.51,77.33,39.0,-28813.83,1419956.33,True,14
191,Estève,DEF,22,2,0.0,0.0,8.92,25.37,5.47,4.27,10.67,0.04,0.01,2.17,-0.04,-0.01,0.35,77.33,39.0,-35669.33,1359517.5,False,12
191,Estève,DEF,23,3,0.0,0.0,9.26,24.72,5.6,4.83,10.07,0.04,0.01,2.1,-0.04,-0.01,0.12,74.5,39.0,-37423.5,1291976.5,True,18
191,Estève,DEF,24,3,0.0,0.0,6.85,21.62,3.4,4.43,8.46,0.04,0.02,2.39,-0.04,-0.02,0.02,74.5,39.0,-40485.67,1225333.17,False,17
191,Estève,DEF,25,1,0.0,0.0,6.64,21.83,1.61,4.83,8.66,0.05,0.02,2.33,-0.05,-0.02,0.29,74.5,39.0,-42791.83,1156741.67,True,19
191,Estève,DEF,26,3,0.0,0.0,7.65,24.4,3.77,2.01,9.66,0.0,0.02,2.09,-0.0,-0.02,0.33,74.5,39.0,-41467.17,1088383.0,False,8
191,Estève,DEF,27,2,0.0,0.0,9.46,24.71,3.3,2.75,9.98,0.0,0.02,1.93,-0.0,-0.02,0.14,87.17,39.0,-24497.5,1059806.0,False,7
191,Estève,DEF,28,0,0.0,0.0,8.43,22.96,3.46,3.44,9.46,0.03,0.02,1.83,-0.03,-0.02,0.06,87.17,39.0,-13682.33,1047183.67,True,5
191,Estève,DEF,29,1,0.0,0.0,6.83,22.97,3.38,3.67,9.5,0.04,0.03,1.76,-0.04,-0.03,0.57,90.0,39.0,-9766.0,1038007.0,False,9
191,Estève,DEF,30,6,0.0,0.0,6.17,22.07,3.43,3.33,9.17,0.04,0.02,1.64,-0.04,-0.02,0.7,90.0,39.0,-8783.5,1029541.33,True,4
191,Estève,DEF,31,3,0.17,0.0,9.46,20.96,2.68,3.44,9.12,0.04,0.01,1.73,-0.04,-0.01,0.17,87.17,39.0,-7022.5,1022897.33,False,10
191,Estève,DEF,32,2,0.17,0.0,8.78,20.86,0.64,3.1,9.29,0.04,0.01,2.09,-0.04,-0.01,-0.03,87.17,39.0,-7546.5,1012221.67,True,6
191,Estève,DEF,33,2,0.17,0.17,8.26,20.44,0.67,2.41,9.46,0.04,0.01,2.11,-0.04,-0.01,-0.05,87.17,39.0,-9989.5,1003104.83,False,16
191,Estève,DEF,33,4,0.17,0.17,6.2,22.61,0.64,2.58,10.67,0.03,0.01,1.98,-0.03,-0.01,0.6,87.17,39.0,-10426.33,993145.33,True,13
191,Estève,DEF,35,3,0.17,0.17,8.26,25.37,0.6,1.89,11.01,0.01,0.0,2.2,-0.01,0.0,-0.13,87.17,39.0,-11384.17,983794.83,False,11
191,Estève,DEF,36,3,0.17,0.17,8.09,27.19,0.53,2.24,11.87,0.01,0.0,2.26,-0.01,0.0,-0.02,87.17,39.0,-13377.33,965635.83,True,2
191,Estève,DEF,37,2,0.0,0.17,4.83,27.07,0.47,1.5,12.0,0.01,0.0,2.15,-0.01,-0.0,0.35,90.0,39.0,-14165.83,946427.83,False,1
192,Hartman,DEF,4,4,0.33,0.0,8.67,17.6,6.93,3.67,7.67,0.03,0.03,2.24,-0.03,-0.03,-0.24,90.0,40.0,1270.33,57529.33,True,12
192,Hartman,DEF,5,2,0.25,0.0,10.0,19.55,7.75,2.75,10.0,0.02,0.02,2.29,-0.02,-0.02,-0.54,90.0,40.0,-225.25,57678.75,True,16
192,Hartman,DEF,6,3,0.2,0.0,10.0,20.92,15.66,4.0,9.0,0.02,0.08,2.05,-0.02,-0.08,-0.45,90.0,40.0,355.6,58769.2,False,13
192,Hartman,DEF,7,4,0.17,0.17,9.39,22.32,15.03,4.53,8.55,0.02,0.09,1.96,-0.02,0.08,-0.11,89.5,40.0,-313.33,58885.83,False,2
192,Hartman,DEF,8,6,0.17,0.17,11.73,23.7,18.57,4.53,7.54,0.02,0.11,1.8,-0.02,0.23,-0.12,89.5,40.0,-126.5,60972.67,True,11
192,Hartman,DEF,9,7,0.17,0.17,11.73,23.13,17.5,4.19,7.54,0.02,0.1,2.11,-0.02,0.23,-0.43,89.5,40.0,1367.33,63442.17,False,20
192,Hartman,DEF,10,1,0.17,0.17,15.59,27.22,21.07,3.85,7.04,0.01,0.2,1.92,-0.01,0.47,-0.42,89.5,40.0,2237.17,66988.5,True,1
192,Hartman,DEF,11,1,0.17,0.17,14.41,25.01,20.58,3.85,4.86,0.01,0.2,1.92,-0.01,0.47,-0.24,89.5,40.0,6200.83,74774.5,False,19
192,Hartman,DEF,12,1,0.17,0.17,14.35,23.53,16.74,2.73,5.12,0.01,0.17,2.12,-0.01,0.52,-0.24,87.83,40.0,7914.67,84103.17,True,7
192,Hartman,DEF,13,3,0.17,0.0,14.94,21.06,18.34,2.89,5.26,0.01,0.15,2.16,-0.01,0.36,-0.46,88.33,40.0,9497.0,95188.83,False,5
192,Hartman,DEF,14,2,0.17,0.0,14.26,21.5,14.69,2.72,7.3,0.01,0.12,2.45,-0.01,0.22,-0.58,88.33,40.0,9146.83,105709.67,True,8
192,Hartman,DEF,16,4,0.0,0.0,11.89,20.89,17.44,3.4,6.62,0.01,0.13,2.1,-0.01,0.21,-0.06,88.33,40.0,7772.33,114524.83,True,10
